# Photomultiplier 600V, Amplifier 1uA x3
# Spectrum #00013	2:47:35 PM 4/26/2018
# Wide scan: start 750nm, end 1249.79nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 20um, exit 20um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
1163.69              0.019097
1164.1               0.017945
1164.51              0.016413
1164.92              0.018643
1165.33              0.018331
1165.74              0.018776
1166.15              0.017965
1166.56              0.019321
1166.97              0.018438
1167.38              0.019367
1167.79              0.018938
1168.2               0.019753
1168.61              0.018546
1169.02              0.017621
1169.43              0.017786
1169.84              0.017036
1170.25              0.017582
1170.66              0.018195
1171.07              0.017053
1171.48              0.018562
1171.89              0.01815
1172.3               0.019143
1172.71              0.018374
1173.12              0.017737
1173.53              0.018318
1173.94              0.017715
1174.35              0.018176
1174.76              0.018468
1175.17              0.018098
1175.58              0.017552
1175.99              0.018088
1176.4               0.018072
1176.81              0.017822
1177.22              0.016686
1177.63              0.016683
1178.04              0.01655
1178.45              0.017504
1178.86              0.018046
1179.27              0.018062
1179.68              0.018584
1180.09              0.017627
1180.5               0.017536
1180.91              0.018627
1181.32              0.018614
1181.73              0.019
1182.14              0.018023
1182.55              0.017741
1182.96              0.017202
1183.37              0.01703
1183.78              0.0179
1184.19              0.018237
1184.6               0.018075
1185.01              0.019516
1185.42              0.018627
1185.83              0.01838
1186.24              0.017883
1186.65              0.018357
1187.06              0.019188
1187.47              0.019006
1187.88              0.018409
1188.29              0.018497
1188.7               0.017384
1189.11              0.018597
1189.52              0.017643
1189.93              0.017033
1190.34              0.017095
1190.75              0.017098
1191.16              0.017195
1191.57              0.017004
1191.98              0.01664
1192.39              0.017169
1192.8               0.017572
1193.21              0.018042
1193.62              0.017228
1194.03              0.016936
1194.44              0.017971
1194.85              0.016439
1195.26              0.017124
1195.67              0.017371
1196.08              0.017296
1196.49              0.018081
1196.9               0.017861
1197.31              0.018338
1197.72              0.01827
1198.13              0.017111
1198.54              0.017958
1198.95              0.018695
1199.36              0.016803
1199.77              0.017393
1200.18              0.018101
1200.59              0.018474
1201                 0.019026
1201.41              0.018325
1201.82              0.017919
1202.23              0.016611
1202.64              0.016725
1203.05              0.017121
1203.46              0.01627
1203.87              0.017429
1204.28              0.018584
1204.69              0.018617
1205.1               0.018753
1205.51              0.018409
1205.92              0.018172
1206.33              0.017552
1206.74              0.017682
1207.15              0.017731
1207.56              0.017874
1207.97              0.018367
1208.38              0.017913
1208.79              0.017767
1209.2               0.017893
1209.61              0.01874
1210.02              0.018208
1210.43              0.018594
1210.84              0.018338
1211.25              0.018039
1211.66              0.01653
1212.07              0.016864
1212.48              0.017017
1212.89              0.017043
1213.3               0.01778
1213.71              0.017536
1214.12              0.018299
1214.53              0.063816
1214.94              0.04815
1215.35              0.035499
1215.76              0.02885
1216.17              0.024773
1216.58              0.021132
1216.99              0.018575
1217.4               0.019204
1217.81              0.018309
1218.22              0.018227
1218.63              0.019419
1219.04              0.017144
1219.45              0.017442
1219.86              0.017604
1220.27              0.019113
1220.68              0.017429
1221.09              0.018338
1221.5               0.017682
1221.91              0.017046
1222.32              0.017702
1222.73              0.0195
1223.14              0.01764
1223.55              0.018675
1223.96              0.024322
1224.37              0.021775
1224.78              0.020986
1225.19              0.019169
1225.6               0.018685
1226.01              0.017987
1226.42              0.016368
1226.83              0.016624
1227.24              0.016365
1227.65              0.017328
1228.06              0.017932
1228.47              0.016942
1228.88              0.017653
1229.29              0.016894
1229.7               0.017845
1230.11              0.016644
1230.52              0.017062
1230.93              0.016744
1231.34              0.017634
1231.75              0.016443
1232.16              0.017552
1232.57              0.017851
1232.98              0.017552
1233.39              0.017974
1233.8               0.01751
1234.21              0.01716
1234.62              0.01801
1235.03              0.018023
1235.44              0.018695
1235.85              0.018364
1236.26              0.01714
1236.67              0.01665
1237.08              0.016232
1237.49              0.016222
1237.9               0.016378
1238.31              0.017202
1238.72              0.016157
1239.13              0.016361
1239.54              0.017449
1239.95              0.018205
1240.36              0.017718
1240.77              0.017841
1241.18              0.015884
1241.59              0.016621
1242                 0.01714
1242.41              0.01591
1242.82              0.016095
1243.23              0.01592
1243.64              0.017069
1244.05              0.016446
1244.46              0.01729
1244.87              0.018007
1245.28              0.01851
1245.69              0.0185
1246.1               0.017984
1246.51              0.017689
1246.92              0.017001
1247.33              0.017796
1247.74              0.016861
1248.15              0.017793
1248.56              0.017848
1248.97              0.017718
1249.38              0.017481
1249.79              0.018425
